order_id,product_id,quantity,selling_price
8868,9,1,12917.00
8868,11,2,10894.00
8868,18,5,3762.00
8869,16,4,11483.00
8869,5,2,3100.00
8869,1,3,9017.00
8870,8,2,8106.00
8870,1,3,8527.00
8870,8,1,7725.00
8871,1,5,8184.00
8871,18,5,3759.00
8871,11,4,11313.00
8871,16,3,11324.00
8872,16,3,10925.00
8872,18,5,4224.00
8872,20,5,1201.00
8873,14,3,12281.00
8873,9,3,12094.00
8873,1,1,8192.00
8873,13,1,6892.00
8874,15,3,8100.00
8874,11,3,12109.00
8875,14,4,12159.00
8876,4,2,10430.00
8876,9,2,12264.00
8876,7,5,11667.00
8876,17,3,3311.00
8877,18,1,3769.00
8878,6,4,2993.00
8878,9,4,12677.00
8878,13,4,6473.00
8878,20,3,457.00
8879,18,5,3299.00
8879,12,5,6477.00
8879,20,2,430.00
8879,14,4,11708.00
8880,8,4,7690.00
8880,1,5,9196.00
8880,1,4,9307.00
8880,17,1,4244.00
8881,11,2,11148.00
8881,1,1,8604.00
8882,10,4,1756.00
8883,6,5,3083.00
8883,5,1,2013.00
8883,11,4,11995.00
8884,11,5,12017.00
8884,8,1,7745.00
8885,18,2,4037.00
8886,15,3,8628.00
8886,6,5,3056.00
8886,9,3,12544.00
8887,14,4,12215.00
8887,10,2,1867.00
8887,9,3,12477.00
8887,20,4,1142.00
8888,17,5,3446.00
8888,8,2,7144.00
8888,7,1,10294.00
8888,11,3,11701.00
8889,2,2,9560.00
8890,8,5,8276.00
8890,9,2,13015.00
8890,15,3,8501.00
8890,14,4,11149.00
8891,8,5,7564.00
8891,8,1,6926.00
8891,13,2,7174.00
8891,3,4,2166.00
8892,14,5,11117.00
8893,14,4,11794.00
8894,5,4,3131.00
8894,13,1,7215.00
8894,12,5,6113.00
8894,1,5,7908.00
8895,10,4,1186.00
8895,12,3,5843.00
8895,7,3,10356.00
8896,5,5,2738.00
8896,7,4,10875.00
8896,11,4,11915.00
8896,6,4,2254.00
8897,16,3,10486.00
8898,11,5,10809.00
8898,1,2,8765.00
8898,13,5,6575.00
8899,11,1,12021.00
8899,16,2,11432.00
8899,20,2,859.00
8900,13,1,6332.00
8900,1,4,8392.00
8901,8,4,6825.00
8901,2,4,9229.00
8902,20,1,159.00
8902,18,1,3311.00
8903,19,1,6564.00
8904,10,3,821.00
8904,14,4,11558.00
8905,13,2,6349.00
8905,16,1,11125.00
8906,18,2,4515.00
8907,4,4,11569.00
8907,9,5,11837.00
8907,1,4,9244.00
8908,15,1,8467.00
8908,19,1,6426.00
8909,11,2,11987.00
8909,15,4,7948.00
8909,18,4,4193.00
8909,14,2,11717.00
8910,1,5,8400.00
8910,4,4,10829.00
8910,9,1,12678.00
8911,11,4,10859.00
8911,12,2,5707.00
8912,5,3,1963.00
8913,14,2,11553.00
8913,14,4,11804.00
8913,6,4,2267.00
8914,7,1,11076.00
8915,19,4,5314.00
8915,18,1,3596.00
8916,6,5,3261.00
8916,4,5,11478.00
8916,16,5,10382.00
8917,7,4,10252.00
8918,11,4,10876.00
8919,7,1,10206.00
8919,5,4,2199.00
8919,19,4,5316.00
8919,13,2,6386.00
8920,9,4,12025.00
8920,13,4,6949.00
8921,18,2,3224.00
8921,6,2,3085.00
8922,6,3,3425.00
8922,1,5,8932.00
8922,3,2,1409.00
8922,19,4,5461.00
8923,7,1,10701.00
8923,7,2,10802.00
8924,11,5,10721.00
8925,12,1,6279.00
8925,13,1,6986.00
8925,16,4,11328.00
8925,15,5,8155.00
8926,3,4,1122.00
8926,16,2,10424.00
8926,5,5,3070.00
8926,19,1,6037.00
8927,5,4,2854.00
8928,11,5,11599.00
8928,2,5,9324.00
8928,3,3,1465.00
8928,15,2,8104.00
8929,9,5,12886.00
8930,7,1,11535.00
8931,19,3,5802.00
8931,18,4,3886.00
8932,2,1,9564.00
8933,2,5,9337.00
8934,17,3,3317.00
8934,11,4,11837.00
8934,2,1,9056.00
8935,6,4,2361.00
8935,11,1,11934.00
8935,14,4,11052.00
8935,15,2,8698.00
8936,15,2,8050.00
8936,14,5,11044.00
8936,11,2,12056.00
8937,7,3,11407.00
8937,10,1,691.00
8938,14,3,11008.00
8939,17,3,3292.00
8940,8,1,7962.00
8940,14,4,11720.00
8941,20,1,1512.00
8941,8,2,7230.00
8942,1,2,9170.00
8942,17,3,4457.00
8942,12,2,6054.00
8942,2,5,8386.00
8943,9,5,12419.00
8943,15,3,8453.00
8943,6,1,2261.00
8944,20,4,871.00
8944,8,3,6946.00
8945,3,2,1768.00
8945,15,5,8664.00
8945,4,3,11355.00
8945,16,2,11401.00
8946,1,2,8829.00
8946,16,2,11279.00
8947,3,3,923.00
8948,12,5,6304.00
8948,6,2,2727.00
8949,14,1,11290.00
8949,4,1,10706.00
8949,11,4,11190.00
8949,16,1,11344.00
8950,16,2,11430.00
8951,8,1,8173.00
8951,13,1,7012.00
8951,8,4,7480.00
8951,11,1,11875.00
8952,12,3,6947.00
8952,15,5,8423.00
8952,11,5,11453.00
8953,2,4,9561.00
8953,5,5,3183.00
8953,7,1,11652.00
8953,6,4,2478.00
8954,19,2,5318.00
8954,19,4,5281.00
8954,2,2,8421.00
8954,3,2,1935.00
8955,2,3,9025.00
8955,12,2,6568.00
8955,3,5,1060.00
8955,10,2,1694.00
8956,12,1,6179.00
8956,18,5,3289.00
8956,17,4,4523.00
8956,16,5,10838.00
8957,16,4,10862.00
8958,3,2,1380.00
8959,4,3,10542.00
8959,17,4,3444.00
8959,2,3,9776.00
8959,10,4,1302.00
8960,19,3,5899.00
8960,10,2,1117.00
8960,6,2,3210.00
8960,16,1,10501.00
8961,10,3,1357.00
8961,5,3,2876.00
8962,19,2,6485.00
8962,16,2,10629.00
8962,3,3,2245.00
8963,5,2,3362.00
8964,19,4,6075.00
8964,1,5,8726.00
8965,8,4,7364.00
8965,19,3,5103.00
8966,19,1,6556.00
8966,9,3,12506.00
8966,17,4,4082.00
8966,4,5,10562.00
8967,6,5,2207.00
8968,2,5,9433.00
8968,17,4,4024.00
8969,18,5,3368.00
8969,13,5,7410.00
8970,16,1,10330.00
8971,14,2,11821.00
8971,16,5,10683.00
8972,5,4,3375.00
8973,11,4,11841.00
8973,9,1,12311.00
8974,13,4,6741.00
8975,2,1,8630.00
8975,1,3,7876.00
8976,5,1,3310.00
8977,15,3,8454.00
8977,15,4,9058.00
8978,6,3,2868.00
8978,17,4,3484.00
8978,13,5,7186.00
8979,7,2,11544.00
8979,16,3,10782.00
8979,19,3,6140.00
8980,17,2,4374.00
8980,11,2,11631.00
8980,18,1,4139.00
8980,19,4,6473.00
8981,19,5,5307.00
8981,9,4,12295.00
8981,4,4,10729.00
8982,14,4,11947.00
8982,2,1,8503.00
8983,5,1,3153.00
8983,3,2,1754.00
8984,10,3,1226.00
8984,20,5,472.00
8984,15,4,7784.00
8984,10,5,1952.00
8985,3,5,958.00
8986,19,4,6417.00
8986,17,2,3978.00
8986,12,1,6042.00
8986,16,2,11635.00
8987,9,1,12042.00
8987,6,2,3051.00
8987,7,5,10251.00
8988,4,4,10745.00
8988,20,3,1268.00
8988,13,2,6223.00
8989,6,1,2564.00
8989,4,5,11493.00
8989,10,5,1633.00
8989,1,4,8305.00
8990,5,2,3295.00
8990,2,5,9525.00
8990,7,3,10856.00
8990,8,4,6880.00
8991,15,1,8838.00
8991,17,3,3778.00
8992,13,5,7571.00
8992,15,5,8460.00
8992,19,3,6427.00
8993,18,3,4160.00
8993,6,4,2970.00
8993,14,3,11352.00
8993,18,3,3340.00
8994,12,1,7013.00
8994,19,2,5467.00
8994,5,5,2277.00
8994,18,3,4620.00
8995,16,4,10815.00
8995,2,3,9074.00
8995,9,4,13150.00
8996,8,2,7742.00
8996,9,4,13043.00
8996,13,3,6686.00
8996,7,4,10356.00
8997,19,3,5236.00
8997,9,4,13195.00
8997,15,1,8246.00
8998,16,3,11013.00
8998,3,5,1784.00
8998,15,2,8968.00
8998,17,3,4602.00
8999,19,5,6175.00
8999,3,4,1950.00
8999,8,3,7828.00
8999,15,2,7892.00
9000,1,2,9155.00
9000,20,4,719.00
9000,11,5,11022.00
9000,17,5,4513.00
9001,7,3,11095.00
9001,5,4,2168.00
9002,17,4,4131.00
9002,1,4,8023.00
9003,2,2,8461.00
9003,1,2,8209.00
9003,14,5,11712.00
9004,6,4,2559.00
9004,5,3,2494.00
9004,15,5,8787.00
9005,7,3,10518.00
9005,15,3,8915.00
9005,2,3,8577.00
9005,20,2,502.00
9006,14,4,11768.00
9006,13,3,6591.00
9007,2,4,8565.00
9007,7,5,11483.00
9007,11,4,11217.00
9007,3,2,1538.00
9008,14,3,11816.00
9008,2,3,9787.00
9008,3,3,2010.00
9009,14,3,11436.00
9010,20,3,219.00
9011,15,1,8476.00
9012,7,2,10983.00
9012,6,4,2577.00
9012,17,3,3790.00
9013,17,2,4141.00
9013,4,5,11580.00
9014,19,1,5218.00
9015,11,3,11156.00
9016,5,5,2586.00
9016,12,2,6981.00
9017,13,4,6660.00
9018,9,3,12040.00
9018,13,3,6177.00
9018,13,4,6726.00
9019,18,5,3176.00
9019,4,5,11436.00
9019,6,2,2765.00
9020,1,1,8281.00
9020,11,5,11485.00
9020,1,2,7921.00
9020,5,3,3122.00
9021,15,2,9043.00
9021,8,5,7729.00
9022,14,3,11679.00
9022,1,2,9308.00
9023,5,2,2970.00
9023,5,4,2274.00
9024,4,5,11467.00
9025,5,3,2149.00
9025,17,4,4040.00
9025,8,5,7209.00
9025,13,5,6580.00
9026,7,4,11095.00
9026,11,1,10721.00
9026,2,5,8817.00
9026,10,2,1824.00
9027,20,1,162.00
9027,16,1,10529.00
9028,15,4,9198.00
9028,17,1,4483.00
9029,17,4,4636.00
9029,13,1,7004.00
9029,14,3,12194.00
9030,15,2,8096.00
9030,1,4,7994.00
9030,8,4,8235.00
9030,5,5,3189.00
9031,8,3,7175.00
9032,13,1,7020.00
9032,13,1,7286.00
9032,17,3,4289.00
9032,20,3,415.00
9033,1,1,8724.00
9033,3,5,1495.00
9033,7,3,11136.00
9033,10,3,1232.00
9034,5,3,3111.00
9035,18,4,4138.00
9036,10,4,1607.00
9036,12,2,6220.00
9036,4,3,10834.00
9037,19,5,5111.00
9037,1,3,8763.00
9037,19,3,5541.00
9038,2,4,8443.00
9038,7,3,11525.00
9039,17,1,4575.00
9039,2,5,8522.00
9039,6,5,2862.00
9040,11,4,11605.00
9041,8,5,8159.00
9042,5,4,2340.00
9043,19,5,5550.00
9043,14,2,12295.00
9044,6,4,3174.00
9045,19,2,5938.00
9045,19,3,6343.00
9045,13,3,7395.00
9045,4,5,10996.00
9046,8,3,7770.00
9046,14,2,12255.00
9046,9,3,12749.00
9046,7,1,11414.00
9047,11,2,11061.00
9047,3,4,1911.00
9048,4,2,11768.00
9048,12,1,6530.00
9049,6,4,2841.00
9049,19,4,6183.00
9050,6,3,3260.00
9050,3,5,1324.00
9051,9,4,11834.00
9052,4,3,11079.00
9052,13,5,6994.00
9053,3,1,2228.00
9053,9,3,12880.00
9054,20,4,680.00
9054,11,5,11338.00
9054,10,5,1816.00
9054,6,1,2842.00
9055,6,3,2371.00
9055,3,5,1716.00
9055,3,4,1268.00
9055,6,4,3260.00
9056,12,1,6943.00
9056,20,3,1370.00
9056,15,4,8257.00
9056,12,4,6895.00
9057,11,4,11506.00
9057,13,5,7311.00
9058,14,1,11360.00
9058,15,2,8665.00
9058,20,5,643.00
9058,10,4,1502.00
9059,15,5,8230.00
9060,7,5,11453.00
9060,18,5,3604.00
9060,13,3,6800.00
9060,6,5,2571.00
9061,4,5,11270.00
9061,12,2,6103.00
9062,13,5,6891.00
9063,13,1,6184.00
9063,10,3,1798.00
9063,13,3,7342.00
9063,14,1,12029.00
9064,4,2,10971.00
9064,16,2,11421.00
9065,2,1,9334.00
9066,13,4,6186.00
9066,19,5,5804.00
9066,8,4,7800.00
9067,6,5,3558.00
9068,15,1,8793.00
9068,5,3,3356.00
9068,14,3,11033.00
9069,17,2,3642.00
9069,6,2,3290.00
9070,7,3,10704.00
9071,3,4,1291.00
9072,11,4,11891.00
9073,8,4,8162.00
9073,13,1,7504.00
9074,12,4,6523.00
9074,2,5,9129.00
9074,12,5,6842.00
9075,17,3,4555.00
9076,3,3,914.00
9077,14,3,11967.00
9077,7,3,11022.00
9078,20,2,511.00
9078,2,4,8438.00
9078,13,4,6578.00
9078,20,2,211.00
9079,18,4,3533.00
9079,1,2,8968.00
9079,7,5,10282.00
9079,20,3,368.00
9080,6,5,2608.00
9080,15,4,8863.00
9080,4,1,10988.00
9080,6,2,2972.00
9081,13,4,6895.00
9081,1,4,9308.00
9081,14,3,12337.00
9081,13,5,7513.00
9082,3,5,1362.00
9082,17,1,4178.00
9082,7,5,10495.00
9083,3,1,1534.00
9084,11,5,11946.00
9085,5,4,2836.00
9086,6,2,2904.00
9086,1,4,9109.00
9087,15,2,8605.00
9087,3,3,936.00
9087,2,4,8838.00
9088,2,3,9653.00
9088,11,2,10999.00
9089,3,4,1861.00
9089,5,3,2809.00
9089,6,1,2690.00
9090,16,3,11601.00
9091,3,4,1519.00
9091,12,4,6863.00
9091,17,5,3432.00
9091,14,5,11521.00
9092,15,2,9161.00
9093,20,2,1008.00
9094,15,1,7922.00
9094,13,1,7483.00
9095,2,3,9598.00
9095,5,4,3106.00
9095,10,3,1200.00
9096,11,1,10695.00
9097,13,1,6333.00
9098,6,1,2348.00
9098,7,1,11310.00
9098,10,4,1105.00
9099,19,4,5367.00
9099,10,3,905.00
9100,1,5,8011.00
9100,7,5,10190.00
9100,17,1,4649.00
9100,11,1,11878.00
9101,6,2,2464.00
9101,19,1,6306.00
9101,15,1,8176.00
9101,2,3,9137.00
9102,18,3,3796.00
9103,6,2,2099.00
9104,18,2,3327.00
9104,9,1,12846.00
9105,8,5,7547.00
9105,18,3,3275.00
9105,17,5,4165.00
9106,9,4,13312.00
9107,5,1,2311.00
9107,3,2,1656.00
9108,3,4,2171.00
9108,4,5,10491.00
9108,19,3,5946.00
9108,19,4,5925.00
9109,18,5,4533.00
9110,20,4,750.00
9110,3,1,1952.00
9110,8,2,6856.00
9111,19,4,5363.00
9112,15,1,9059.00
9112,15,5,9179.00
9112,16,1,11191.00
9113,8,2,8135.00
9113,18,1,3781.00
9114,16,4,11484.00
9114,6,4,2547.00
9114,11,3,12036.00
9114,7,3,10326.00
9115,7,3,10814.00
9115,2,1,9006.00
9116,2,5,8676.00
9116,3,3,1080.00
9116,18,3,3998.00
9117,1,3,8690.00
9117,6,5,2280.00
9117,14,3,11272.00
9117,2,2,8310.00
9118,13,2,6916.00
9118,5,1,2132.00
9119,4,5,11075.00
9119,2,5,9653.00
9119,14,1,10943.00
9120,15,4,7993.00
9120,2,1,8653.00
9120,20,5,117.00
9120,9,2,13031.00
9121,12,3,6292.00
9122,17,1,4462.00
9123,2,1,9099.00
9123,6,2,2321.00
9123,15,3,8173.00
9123,16,2,10949.00
9124,6,2,2237.00
9124,18,4,4251.00
9125,16,2,10265.00
9126,20,4,113.00
9126,13,5,6270.00
9127,8,4,8228.00
9127,5,4,2028.00
9127,5,2,3238.00
9127,6,4,3097.00
9128,14,4,12059.00
9129,4,2,11473.00
9129,17,1,3735.00
9129,7,3,10919.00
9129,7,1,11491.00
9130,14,4,11797.00
9130,16,2,10348.00
9130,13,5,6350.00
9130,17,4,4035.00
9131,16,4,11324.00
9132,6,5,3309.00
9132,6,1,2222.00
9132,13,5,7050.00
9132,14,1,11598.00
9133,18,5,4214.00
9133,5,5,1931.00
9133,7,2,11659.00
9134,16,5,10638.00
9135,15,2,8079.00
9135,4,4,11229.00
9136,4,4,10755.00
9136,2,5,9292.00
9136,20,4,146.00
9137,18,1,3310.00
9137,18,3,3594.00
9137,10,5,1591.00
9137,5,4,3119.00
9138,19,2,6390.00
9138,4,5,10869.00
9138,16,4,11371.00
9139,11,2,11118.00
9139,12,2,6639.00
9139,1,4,8977.00
9140,6,3,2582.00
9140,11,4,11028.00
9140,7,4,10512.00
9140,18,5,3737.00
9141,13,4,7015.00
9142,9,2,12048.00
9142,17,1,3359.00
9142,19,4,6454.00
9143,18,5,4064.00
9144,9,2,12145.00
9144,9,4,11886.00
9144,1,2,7924.00
9145,10,4,1315.00
9146,1,4,8231.00
9146,5,1,3197.00
9147,3,3,984.00
9147,16,3,10488.00
9147,14,5,11212.00
9147,12,5,5995.00
9148,2,3,9741.00
9148,14,4,11117.00
9149,1,2,9103.00
9149,8,1,6838.00
9149,8,2,7239.00
9149,3,2,935.00
9150,7,4,11162.00
9150,20,1,1583.00
9151,12,2,6816.00
9151,19,3,5424.00
9152,15,1,8170.00
9153,4,3,10515.00
9153,8,5,6920.00
9153,18,4,3270.00
9153,2,3,9090.00
9154,16,4,11212.00
9154,14,5,11039.00
9155,4,5,11284.00
9156,1,2,8140.00
9157,16,5,10483.00
9157,19,4,6419.00
9158,3,3,1555.00
9159,3,1,1546.00
9159,10,5,745.00
9159,11,2,11293.00
9160,4,1,10785.00
9160,10,1,1505.00
9160,16,4,10696.00
9161,13,2,6702.00
9161,14,1,11391.00
9162,19,1,5935.00
9163,1,3,8546.00
9163,14,4,12227.00
9163,12,5,6244.00
9163,8,2,7626.00
9164,20,5,658.00
9164,5,4,2660.00
9164,7,2,10535.00
9164,19,5,5560.00
9165,19,2,6514.00
9165,9,5,13143.00
9166,10,5,943.00
9167,19,3,5509.00
9167,15,2,8586.00
9168,10,4,1914.00
9168,20,3,870.00
9168,14,2,11749.00
9169,8,1,7680.00
9169,17,1,3975.00
9169,7,3,11226.00
9170,11,3,10711.00
9170,2,5,8952.00
9170,13,1,7229.00
9170,5,2,3249.00
9171,2,2,8838.00
9171,8,4,8003.00
9172,2,5,8362.00
9173,18,1,4082.00
9173,11,2,11022.00
9174,5,4,2704.00
9174,6,2,2938.00
9174,5,3,2311.00
9175,5,5,2716.00
9175,17,4,3352.00
9175,10,4,1180.00
9176,4,5,11317.00
9176,16,3,11172.00
9176,18,5,4122.00
9176,6,4,3282.00
9177,8,5,7520.00
9177,17,2,4184.00
9178,1,3,9244.00
9178,13,3,7172.00
9179,20,5,967.00
9180,16,3,11158.00
9180,11,1,10876.00
9181,6,3,2680.00
9181,6,3,3262.00
9181,14,5,12151.00
9182,2,2,9473.00
9182,11,1,12017.00
9182,7,5,11680.00
9183,10,4,1873.00
9183,10,4,994.00
9184,10,4,866.00
9184,10,2,608.00
9184,15,2,9275.00
9185,2,3,9251.00
9185,1,2,8514.00
9185,4,2,10656.00
9185,20,5,1552.00
9186,13,3,6680.00
9186,15,4,8971.00
9186,9,4,13248.00
9187,18,1,3730.00
9187,20,2,967.00
9187,15,5,8521.00
9188,6,2,3346.00
9188,2,5,9508.00
9189,12,4,6052.00
9190,15,5,8860.00
9191,18,2,3550.00
9191,1,3,9017.00
9191,2,1,9623.00
9192,13,2,7192.00
9192,17,2,4035.00
9192,6,1,3102.00
9193,19,3,5499.00
9193,11,2,11904.00
9193,4,1,10948.00
9194,6,1,3496.00
9195,2,3,8714.00
9195,3,3,1924.00
9195,3,1,2130.00
9196,7,3,10608.00
9197,4,5,11594.00
9197,2,5,8969.00
9198,18,4,3670.00
9199,17,3,4518.00
9199,19,5,6044.00
9199,13,4,6933.00
9199,11,4,11632.00
9200,8,5,8212.00
9200,13,5,7354.00
9201,1,3,8647.00
9202,1,2,9035.00
9202,2,4,9026.00
9202,2,3,9508.00
9202,10,5,1838.00
9203,7,4,10231.00
9203,5,2,2179.00
9204,9,4,11856.00
9204,20,1,1111.00
9204,1,2,8098.00
9204,1,3,9064.00
9205,12,3,5612.00
9205,12,1,5670.00
9205,5,4,1918.00
9206,18,1,3618.00
9206,14,2,11971.00
9207,11,4,11111.00
9207,3,2,1953.00
9207,8,3,7718.00
9208,18,4,3966.00
9209,6,1,2890.00
9210,9,5,12071.00
9210,11,5,11786.00
9210,2,5,8427.00
9211,3,1,1022.00
9212,12,3,5776.00
9212,2,5,8675.00
9212,18,1,3966.00
9212,13,5,7358.00
9213,2,1,8518.00
9213,5,2,2180.00
9213,13,3,6731.00
9214,11,2,10876.00
9214,19,5,6355.00
9215,4,5,11380.00
9216,19,2,6439.00
9216,1,3,9256.00
9217,13,2,6500.00
9217,19,4,6549.00
9217,19,5,6273.00
9218,9,4,12719.00
9219,19,2,5616.00
9220,14,3,11760.00
9221,8,2,6867.00
9221,20,5,503.00
9221,2,5,9142.00
9222,17,3,3539.00
9222,6,3,2353.00
9222,16,4,11087.00
9223,16,5,10850.00
9224,7,2,11018.00
9224,19,2,6057.00
9224,8,5,7518.00
9225,12,5,6082.00
9225,2,4,9272.00
9225,3,3,1399.00
9226,1,4,8762.00
9226,7,3,10974.00
9226,14,3,10972.00
9227,14,1,10876.00
9228,12,5,5981.00
9228,1,1,8832.00
9228,4,1,11242.00
9229,18,2,4559.00
9229,16,1,10901.00
9229,7,4,11244.00
9230,10,3,1496.00
9230,13,5,7029.00
9230,12,5,6203.00
9231,7,2,10430.00
9231,19,5,6557.00
9231,8,4,7953.00
9232,17,3,3598.00
9233,12,2,6314.00
9233,9,4,11898.00
9234,14,3,10972.00
9234,17,5,3990.00
9234,7,3,11045.00
9234,3,4,1603.00
9235,14,1,12196.00
9235,19,5,6498.00
9235,1,3,7843.00
9235,5,2,2230.00
9236,13,4,6202.00
9236,1,1,8473.00
9236,12,2,7024.00
9237,6,1,3055.00
9237,11,4,11174.00
9237,14,1,11256.00
9237,14,4,12069.00
9238,10,5,1243.00
9238,14,1,12152.00
9239,1,2,9103.00
9239,14,1,12188.00
9239,2,3,9408.00
9239,2,1,8788.00
9240,14,1,12166.00
9240,1,1,8311.00
9240,6,2,2348.00
9241,6,4,3071.00
9241,13,4,7559.00
9242,16,2,10856.00
9243,16,2,10259.00
9243,13,3,7607.00
9243,20,4,977.00
9244,18,3,3754.00
9244,15,4,8573.00
9244,5,1,2508.00
9244,20,2,713.00
9245,15,5,9170.00
9245,18,4,4145.00
9246,14,4,11404.00
9247,13,5,6312.00
9247,15,3,8770.00
9247,9,3,12514.00
9248,8,2,7956.00
9248,4,1,11116.00
9249,5,4,3101.00
9250,12,1,6409.00
9250,10,3,1420.00
9250,3,3,1749.00
9251,9,2,12119.00
9251,4,2,10470.00
9252,11,3,11008.00
9252,10,2,1258.00
9253,13,2,7088.00
9254,1,4,7860.00
9254,17,5,3717.00
9254,8,4,7378.00
9254,19,5,5443.00
9255,1,4,8878.00
9255,15,2,8819.00
9255,2,2,8776.00
9255,10,2,1906.00
9256,11,4,10696.00
9256,16,1,10693.00
9257,7,4,10588.00
9258,17,1,4131.00
9258,18,1,3486.00
9258,17,4,3942.00
9259,11,5,10663.00
9259,13,5,6831.00
9260,3,5,2071.00
9260,1,3,9227.00
9260,14,4,11117.00
9260,18,2,3257.00
9261,2,5,8867.00
9261,14,4,11160.00
9261,7,2,10612.00
9261,11,3,11481.00
9262,10,3,2000.00
9262,3,2,1574.00
9263,1,4,8013.00
9263,17,2,3887.00
9263,4,1,11492.00
9263,4,3,11513.00
9264,2,3,8667.00
9264,4,1,10631.00
9264,4,2,10809.00
9265,1,1,8141.00
9265,10,5,1040.00
9265,20,1,171.00
9266,2,4,8696.00
9266,17,4,4124.00
9267,19,1,6300.00
9267,10,4,1025.00
9267,19,2,6124.00
9268,14,4,11636.00
9268,4,1,11354.00
9269,19,2,5533.00
9269,7,4,10467.00
9270,4,1,11429.00
9271,6,3,2146.00
9271,15,5,8637.00
9271,15,5,7940.00
9272,7,5,10888.00
9272,15,1,8063.00
9272,15,1,8649.00
9272,4,1,10779.00
9273,18,4,4555.00
9273,2,2,9526.00
9274,9,5,12774.00
9274,12,4,6977.00
9274,18,4,3146.00
9274,10,3,581.00
9275,9,4,12722.00
9275,3,5,1989.00
9275,13,5,6661.00
9275,6,2,3189.00
9276,3,1,1482.00
9277,18,4,3976.00
9277,8,5,6882.00
9277,14,1,11594.00
9277,10,5,1154.00
9278,10,1,977.00
9278,1,4,8244.00
9278,11,1,11684.00
9278,10,1,1884.00
9279,8,3,7248.00
9280,5,3,2897.00
9281,4,4,11281.00
9282,19,4,6457.00
9282,13,2,6931.00
9282,13,3,6535.00
9283,2,4,8689.00
9283,18,4,4544.00
9283,8,4,7101.00
9284,2,1,8518.00
9284,14,4,12103.00
9285,9,3,11926.00
9285,5,3,2555.00
9285,7,5,10953.00
9286,5,3,2225.00
9286,12,1,6491.00
9287,17,3,4103.00
9287,3,5,1971.00
9287,3,2,964.00
9287,3,3,1894.00
9288,7,2,10577.00
9288,6,4,2823.00
9288,9,2,12283.00
9288,10,5,545.00
9289,1,4,9271.00
9289,14,1,10936.00
9290,2,1,8673.00
9290,13,5,7637.00
9290,2,2,9444.00
9290,13,4,7255.00
9291,4,1,10428.00
9291,11,3,10691.00
9291,1,2,8704.00
9292,20,2,1362.00
9292,4,1,10674.00
9293,8,5,6873.00
9293,6,1,3199.00
9294,19,2,5324.00
9294,3,2,2191.00
9294,11,5,11741.00
9294,3,5,1213.00
9295,15,2,8003.00
9295,6,3,3213.00
9295,18,1,3799.00
9295,18,2,3959.00
9296,17,1,3872.00
9296,15,2,8202.00
9296,13,2,7016.00
9296,14,1,11131.00
9297,2,3,9236.00
9297,12,5,6476.00
9297,11,3,11339.00
9298,10,5,1285.00
9298,13,5,7456.00
9298,15,5,8826.00
9299,6,4,2266.00
9299,1,1,7874.00
9299,5,3,2865.00
9300,4,1,11357.00
9301,13,4,7190.00
9301,11,1,11839.00
9301,18,1,3176.00
9301,15,5,9012.00
9302,19,5,5809.00
9302,16,1,10334.00
9302,6,5,2754.00
9302,9,1,11984.00
9303,5,5,2233.00
9304,15,3,8360.00
9304,3,1,2118.00
9305,4,4,11768.00
9305,4,1,10926.00
9305,18,1,4521.00
9305,15,2,9015.00
9306,14,5,12324.00
9307,1,3,8548.00
9307,19,3,5105.00
9307,9,4,12322.00
9308,10,3,723.00
9309,18,3,3841.00
9309,10,1,1422.00
9310,7,3,11481.00
9311,18,3,3979.00
9311,13,2,6783.00
9311,3,5,1319.00
9311,16,4,11011.00
9312,4,5,11683.00
9312,8,2,7002.00
9312,8,3,8041.00
9312,7,2,11253.00
9313,4,2,10311.00
9314,6,2,2203.00
9314,9,2,13201.00
9315,10,5,661.00
9315,7,3,11195.00
9315,4,5,11569.00
9315,20,2,296.00
9316,3,1,1948.00
9317,12,3,6119.00
9317,9,2,12652.00
9318,10,3,1972.00
9318,19,5,5836.00
9318,4,2,11232.00
9318,8,4,7757.00
9319,3,5,1134.00
9319,18,3,3609.00
9319,6,3,3405.00
9319,16,3,11223.00
9320,10,1,1304.00
9320,6,3,3358.00
9321,4,4,11519.00
9321,7,4,10854.00
9322,14,3,11693.00
9323,2,1,9542.00
9323,7,1,10281.00
9323,11,5,11768.00
9323,7,5,11490.00
9324,13,1,6698.00
9324,15,3,8747.00
9324,3,4,1145.00
9324,19,1,5493.00
9325,1,5,8230.00
9325,17,5,3815.00
9326,10,3,824.00
9326,4,3,11383.00
9326,5,3,1940.00
9327,2,5,8768.00
9327,17,3,4591.00
9328,3,1,2163.00
9328,10,1,801.00
9329,5,1,2809.00
9329,20,5,840.00
9330,8,1,6881.00
9331,16,3,11540.00
9331,17,5,4301.00
9331,8,5,7218.00
9332,10,5,1658.00
9332,5,5,3197.00
9332,6,4,2949.00
9333,7,5,10623.00
9333,3,1,1050.00
9333,20,5,431.00
9333,16,1,10349.00
9334,14,2,11960.00
9334,3,2,903.00
9334,5,3,2359.00
9335,17,3,4604.00
9335,3,3,1512.00
9335,20,1,204.00
9335,20,4,504.00
9336,20,5,858.00
9336,14,5,11150.00
9337,2,2,8784.00
9337,18,2,4590.00
9338,8,1,7496.00
9338,7,2,10987.00
9338,1,4,8595.00
9338,8,5,7689.00
9339,14,3,12092.00
9339,15,1,7949.00
