order_id,customer_id,order_date,payment_method,order_status
8326,773,26-05-2026,UPI,Shipped
8327,41,17-12-2025,Net Banking,Delivered
8328,634,19-01-2026,COD,Delivered
8329,811,16-12-2024,Net Banking,Delivered
8330,631,07-10-2024,COD,Delivered
8331,356,16-05-2026,UPI,Delivered
8332,835,08-06-2025,UPI,Returned
8333,963,12-09-2025,UPI,Shipped
8334,217,02-10-2024,UPI,Cancelled
8335,506,06-03-2026,Net Banking,Shipped
8336,201,04-05-2026,COD,Returned
8337,967,13-08-2025,COD,Shipped
8338,562,03-04-2025,Net Banking,Returned
8339,291,08-02-2026,Net Banking,Delivered
8340,228,08-09-2025,Card,Cancelled
8341,942,04-10-2025,Card,Cancelled
8342,615,27-06-2024,Net Banking,Returned
8343,305,15-03-2025,COD,Cancelled
8344,583,03-12-2025,COD,Returned
8345,877,07-01-2025,Net Banking,Delivered
8346,129,06-06-2024,UPI,Cancelled
8347,414,14-09-2025,COD,Delivered
8348,155,13-08-2025,UPI,Shipped
8349,446,22-02-2026,UPI,Delivered
8350,371,24-07-2024,Card,Cancelled
8351,909,02-02-2026,Net Banking,Delivered
8352,87,05-09-2024,Net Banking,Delivered
8353,790,27-06-2024,Net Banking,Delivered
8354,189,20-02-2026,UPI,Shipped
8355,582,30-04-2025,COD,Cancelled
8356,931,01-12-2025,Net Banking,Cancelled
8357,578,21-03-2026,UPI,Shipped
8358,16,19-03-2026,UPI,Shipped
8359,687,14-04-2025,COD,Delivered
8360,846,03-08-2024,Card,Returned
8361,191,19-05-2026,Net Banking,Returned
8362,511,16-05-2026,UPI,Returned
8363,133,04-12-2025,Card,Cancelled
8364,921,13-09-2025,Net Banking,Shipped
8365,594,02-09-2025,Card,Returned
8366,553,13-08-2025,Net Banking,Cancelled
8367,82,26-08-2025,Card,Returned
8368,186,22-05-2026,COD,Cancelled
8369,57,16-04-2025,Card,Cancelled
8370,555,10-11-2024,COD,Shipped
8371,359,18-03-2025,Card,Shipped
8372,289,18-05-2025,UPI,Shipped
8373,864,29-09-2024,UPI,Returned
8374,811,24-07-2025,Card,Returned
8375,267,24-08-2024,Card,Cancelled
8376,688,03-07-2025,COD,Delivered
8377,938,13-08-2025,Card,Cancelled
8378,98,09-11-2024,COD,Returned
8379,199,02-10-2024,COD,Returned
8380,293,29-05-2024,Net Banking,Shipped
8381,868,09-09-2025,COD,Delivered
8382,506,12-10-2025,Card,Shipped
8383,925,31-12-2025,UPI,Delivered
8384,587,30-08-2025,Net Banking,Shipped
8385,86,10-07-2025,COD,Returned
8386,586,20-12-2025,COD,Shipped
8387,431,21-02-2026,COD,Returned
8388,208,05-04-2026,COD,Shipped
8389,957,30-10-2024,COD,Delivered
8390,873,10-03-2025,UPI,Delivered
8391,383,26-05-2026,UPI,Cancelled
8392,687,01-12-2024,Net Banking,Returned
8393,729,30-01-2025,Net Banking,Returned
8394,52,03-04-2025,Card,Delivered
8395,480,21-07-2025,COD,Delivered
8396,805,02-05-2025,Card,Shipped
8397,864,19-12-2025,COD,Delivered
8398,750,03-11-2024,UPI,Delivered
8399,135,30-04-2025,UPI,Returned
8400,873,06-07-2024,Net Banking,Cancelled
8401,471,21-07-2024,UPI,Cancelled
8402,700,27-05-2025,Card,Cancelled
8403,892,18-09-2025,Net Banking,Cancelled
8404,8,20-03-2026,Net Banking,Delivered
8405,875,12-10-2024,Net Banking,Returned
8406,636,10-12-2025,COD,Delivered
8407,55,05-09-2025,Net Banking,Returned
8408,193,28-09-2025,UPI,Delivered
8409,591,31-01-2025,Net Banking,Shipped
8410,744,25-12-2025,Net Banking,Delivered
8411,328,14-08-2024,Net Banking,Shipped
8412,403,25-06-2025,Net Banking,Cancelled
8413,127,29-12-2024,Card,Delivered
8414,169,27-02-2025,UPI,Delivered
8415,492,08-12-2024,Net Banking,Returned
8416,487,19-12-2024,Net Banking,Shipped
8417,950,08-11-2025,UPI,Cancelled
8418,56,26-07-2025,Net Banking,Shipped
8419,224,23-01-2025,Card,Cancelled
8420,844,07-04-2026,Card,Returned
8421,519,16-06-2024,Net Banking,Delivered
8422,973,18-05-2026,UPI,Shipped
8423,375,17-08-2024,Card,Returned
8424,159,30-07-2024,UPI,Returned
8425,31,08-08-2024,COD,Cancelled
8426,498,16-03-2026,Net Banking,Cancelled
8427,827,10-07-2025,Card,Shipped
8428,812,19-09-2025,Card,Returned
8429,639,08-08-2025,COD,Delivered
8430,746,09-11-2025,Card,Delivered
8431,84,12-01-2025,UPI,Cancelled
8432,784,04-04-2026,COD,Cancelled
8433,627,13-08-2025,UPI,Cancelled
8434,47,08-05-2026,Card,Shipped
8435,673,28-10-2025,Net Banking,Shipped
8436,233,18-12-2025,UPI,Returned
8437,822,21-11-2024,Net Banking,Cancelled
8438,172,01-04-2025,Net Banking,Cancelled
8439,109,04-06-2024,Net Banking,Cancelled
8440,440,26-05-2025,Card,Delivered
8441,305,25-06-2024,Card,Cancelled
8442,280,18-02-2026,COD,Returned
8443,859,03-05-2025,Net Banking,Returned
8444,353,22-08-2025,COD,Returned
8445,528,28-05-2025,COD,Shipped
8446,674,01-09-2025,UPI,Shipped
8447,923,14-06-2024,COD,Cancelled
8448,719,19-05-2026,Card,Cancelled
8449,945,05-03-2025,Net Banking,Shipped
8450,897,02-10-2024,Card,Returned
8451,353,25-01-2025,UPI,Shipped
8452,433,05-09-2024,Card,Cancelled
8453,385,30-03-2026,COD,Delivered
8454,839,13-09-2024,Net Banking,Shipped
8455,724,29-08-2025,Card,Delivered
8456,399,10-06-2024,Card,Cancelled
8457,736,03-03-2026,COD,Returned
8458,611,28-07-2025,Card,Cancelled
8459,935,20-11-2024,UPI,Shipped
8460,938,21-01-2026,COD,Shipped
8461,182,10-10-2024,COD,Returned
8462,219,19-08-2025,Card,Cancelled
8463,394,13-03-2026,UPI,Shipped
8464,627,08-08-2024,UPI,Cancelled
8465,199,11-11-2025,Card,Shipped
8466,956,23-11-2024,Card,Cancelled
8467,428,28-11-2024,COD,Delivered
8468,22,27-06-2024,UPI,Returned
8469,226,05-04-2025,COD,Returned
8470,707,22-10-2025,COD,Delivered
8471,31,04-10-2025,Net Banking,Returned
8472,796,12-05-2026,COD,Shipped
8473,713,27-05-2024,UPI,Delivered
8474,40,30-06-2024,Card,Returned
8475,502,23-03-2025,COD,Returned
8476,329,07-01-2025,Net Banking,Delivered
8477,476,18-11-2024,Card,Cancelled
8478,51,29-01-2026,UPI,Returned
8479,712,02-05-2025,COD,Returned
8480,524,03-05-2026,Net Banking,Cancelled
8481,70,05-03-2026,Card,Returned
8482,425,30-01-2025,Net Banking,Cancelled
8483,781,27-08-2024,Card,Returned
8484,182,02-01-2025,UPI,Returned
8485,813,21-02-2025,Net Banking,Delivered
8486,771,11-05-2025,Net Banking,Returned
8487,719,17-01-2026,UPI,Cancelled
8488,24,19-12-2025,Net Banking,Returned
8489,515,03-06-2024,COD,Cancelled
8490,691,14-11-2025,COD,Shipped
8491,675,15-02-2025,Card,Returned
8492,276,05-05-2025,Net Banking,Shipped
8493,403,05-11-2024,COD,Returned
8494,214,21-08-2025,UPI,Returned
8495,163,10-06-2025,Net Banking,Returned
8496,182,04-02-2026,Card,Shipped
8497,799,17-06-2025,Card,Delivered
8498,194,13-03-2025,UPI,Shipped
8499,369,03-08-2025,Card,Cancelled
8500,496,03-12-2024,Net Banking,Cancelled
8501,424,04-03-2026,UPI,Returned
8502,875,05-08-2024,Card,Delivered
8503,922,17-04-2026,Net Banking,Delivered
8504,418,21-08-2024,COD,Returned
8505,535,27-06-2024,Card,Shipped
8506,450,16-05-2025,Card,Delivered
8507,969,26-07-2024,COD,Delivered
8508,759,11-04-2025,Card,Returned
8509,277,07-11-2024,Card,Returned
8510,419,21-03-2025,Card,Shipped
8511,492,26-04-2025,COD,Returned
8512,27,26-02-2026,COD,Returned
8513,908,12-07-2025,UPI,Cancelled
8514,756,08-11-2024,Net Banking,Returned
8515,627,11-06-2025,COD,Shipped
8516,275,05-09-2024,Net Banking,Returned
8517,402,07-06-2024,Net Banking,Cancelled
8518,2,29-06-2025,Card,Shipped
8519,896,08-05-2025,Card,Delivered
8520,613,08-01-2025,Card,Cancelled
8521,459,12-11-2024,Card,Shipped
8522,427,10-04-2026,UPI,Shipped
8523,9,22-04-2026,COD,Shipped
8524,325,12-11-2025,Card,Cancelled
8525,843,24-02-2025,COD,Cancelled
8526,856,23-07-2024,UPI,Returned
8527,337,20-07-2024,UPI,Cancelled
8528,821,08-05-2026,COD,Delivered
8529,958,09-07-2025,Net Banking,Returned
8530,538,03-09-2025,UPI,Returned
8531,999,25-02-2026,COD,Delivered
8532,914,24-09-2024,Card,Cancelled
8533,845,14-11-2024,COD,Delivered
8534,269,07-09-2024,Card,Cancelled
8535,290,21-04-2026,Card,Shipped
8536,212,09-05-2025,COD,Delivered
8537,384,18-03-2026,COD,Returned
8538,424,23-06-2024,UPI,Returned
8539,178,19-02-2026,COD,Delivered
8540,240,27-09-2024,COD,Returned
8541,63,26-05-2026,Card,Cancelled
8542,161,25-12-2025,Card,Delivered
8543,49,08-01-2026,Card,Returned
8544,268,01-04-2026,Net Banking,Shipped
8545,909,09-12-2024,UPI,Cancelled
8546,873,29-06-2024,UPI,Returned
8547,91,28-05-2025,COD,Shipped
8548,460,13-07-2025,COD,Delivered
8549,631,26-04-2025,Card,Returned
8550,324,10-12-2025,COD,Cancelled
8551,132,14-04-2025,Net Banking,Delivered
8552,607,09-10-2024,Net Banking,Delivered
8553,753,06-12-2025,Card,Shipped
8554,785,02-10-2024,UPI,Cancelled
8555,227,04-12-2024,Card,Delivered
8556,230,07-10-2024,UPI,Returned
8557,637,08-05-2026,COD,Cancelled
8558,506,25-11-2025,UPI,Delivered
8559,775,17-01-2025,Net Banking,Shipped
8560,972,24-05-2025,Net Banking,Returned
8561,760,29-04-2026,Card,Delivered
8562,725,17-12-2024,Net Banking,Shipped
8563,406,19-08-2025,Card,Cancelled
8564,131,30-07-2025,Net Banking,Returned
8565,65,20-04-2026,UPI,Cancelled
8566,273,29-11-2025,COD,Shipped
8567,719,27-02-2026,UPI,Returned
8568,824,25-04-2026,UPI,Cancelled
8569,974,18-11-2024,COD,Delivered
8570,732,08-06-2025,COD,Delivered
8571,844,25-11-2025,Net Banking,Returned
8572,120,29-04-2025,Card,Cancelled
8573,550,31-10-2025,UPI,Returned
8574,548,31-05-2024,Card,Cancelled
8575,508,16-08-2024,COD,Delivered
8576,439,19-12-2024,Card,Delivered
8577,472,24-12-2024,Card,Delivered
8578,280,20-03-2025,Card,Shipped
8579,816,19-01-2026,COD,Shipped
8580,257,30-05-2024,Net Banking,Shipped
8581,397,15-06-2024,COD,Shipped
8582,266,06-01-2026,UPI,Shipped
8583,404,26-12-2025,Card,Returned
8584,871,28-05-2024,COD,Returned
8585,18,06-02-2026,Card,Cancelled
8586,822,20-02-2026,Card,Delivered
8587,727,25-11-2024,Net Banking,Returned
8588,865,15-04-2026,UPI,Delivered
8589,13,19-06-2025,COD,Returned
8590,925,21-03-2025,UPI,Delivered
8591,460,17-12-2025,Card,Returned
8592,149,30-01-2025,COD,Cancelled
8593,500,26-03-2025,COD,Shipped
8594,435,02-06-2025,Net Banking,Shipped
8595,312,10-11-2025,COD,Cancelled
8596,635,14-10-2024,Net Banking,Delivered
8597,605,01-01-2025,COD,Cancelled
8598,413,20-11-2024,UPI,Shipped
8599,583,17-07-2024,Card,Returned
8600,948,01-04-2026,COD,Shipped
8601,29,04-06-2025,Net Banking,Cancelled
8602,218,20-04-2026,COD,Delivered
8603,518,24-07-2024,UPI,Delivered
8604,946,06-10-2024,UPI,Shipped
8605,10,26-05-2026,Net Banking,Delivered
8606,234,13-05-2025,Card,Cancelled
8607,392,17-10-2024,Net Banking,Shipped
8608,906,17-04-2026,Net Banking,Cancelled
8609,520,11-03-2026,Net Banking,Delivered
8610,61,20-12-2025,UPI,Shipped
8611,666,07-08-2025,UPI,Returned
8612,801,26-06-2024,UPI,Shipped
8613,366,16-09-2025,COD,Cancelled
8614,982,11-11-2025,COD,Cancelled
8615,498,02-06-2024,Net Banking,Delivered
8616,533,27-08-2025,Card,Returned
8617,341,04-09-2024,UPI,Cancelled
8618,624,16-01-2025,Card,Cancelled
8619,657,13-09-2024,COD,Cancelled
8620,843,01-01-2025,UPI,Delivered
8621,67,21-03-2026,COD,Delivered
8622,680,09-06-2024,Net Banking,Shipped
8623,379,09-02-2025,UPI,Returned
8624,226,13-04-2025,UPI,Delivered
8625,166,31-10-2024,Card,Delivered
8626,438,09-11-2025,UPI,Delivered
8627,884,14-03-2026,COD,Shipped
8628,786,16-02-2026,COD,Shipped
8629,728,14-04-2026,Net Banking,Returned
8630,669,10-10-2024,Net Banking,Returned
8631,232,24-10-2024,Net Banking,Delivered
8632,676,26-10-2024,Net Banking,Returned
8633,806,06-09-2025,COD,Cancelled
8634,686,07-02-2026,COD,Delivered
8635,154,25-01-2025,UPI,Shipped
8636,131,26-12-2025,UPI,Shipped
8637,447,05-06-2024,Card,Returned
8638,800,03-10-2025,UPI,Returned
8639,1000,23-03-2025,UPI,Delivered
8640,82,16-02-2025,Net Banking,Returned
8641,298,03-04-2026,Net Banking,Delivered
8642,651,10-12-2024,COD,Cancelled
8643,130,24-12-2024,Net Banking,Cancelled
8644,288,21-04-2026,COD,Delivered
8645,698,08-07-2024,COD,Shipped
8646,687,16-11-2025,Net Banking,Returned
8647,818,17-02-2025,UPI,Delivered
8648,922,08-01-2025,UPI,Shipped
8649,372,25-02-2025,UPI,Returned
8650,14,17-01-2026,Card,Cancelled
8651,218,16-04-2025,UPI,Returned
8652,893,06-03-2026,COD,Cancelled
8653,822,16-12-2024,UPI,Shipped
8654,559,06-05-2025,UPI,Returned
8655,995,04-04-2025,UPI,Returned
8656,629,15-09-2024,COD,Cancelled
8657,838,06-09-2024,Card,Returned
8658,557,29-11-2024,UPI,Cancelled
8659,707,26-05-2026,COD,Returned
8660,337,06-06-2025,Card,Shipped
8661,101,18-11-2024,Net Banking,Returned
8662,311,14-09-2024,COD,Shipped
8663,376,30-07-2025,COD,Shipped
8664,474,06-11-2025,Card,Returned
8665,403,28-03-2026,Net Banking,Cancelled
8666,164,19-11-2025,UPI,Cancelled
8667,670,09-04-2026,COD,Shipped
8668,886,05-12-2025,Card,Cancelled
8669,272,16-10-2024,COD,Delivered
8670,133,10-06-2024,Net Banking,Returned
8671,246,29-06-2025,Net Banking,Delivered
8672,680,27-10-2025,UPI,Delivered
8673,863,16-06-2024,Card,Delivered
8674,260,09-01-2026,COD,Returned
8675,98,23-04-2025,Card,Returned
8676,174,21-11-2025,Card,Cancelled
8677,178,11-12-2024,COD,Shipped
8678,293,06-02-2026,Card,Delivered
8679,618,29-10-2025,Net Banking,Cancelled
8680,394,19-12-2025,COD,Shipped
8681,778,01-01-2026,Card,Delivered
8682,618,25-01-2026,Card,Cancelled
8683,945,21-11-2024,UPI,Cancelled
8684,929,11-04-2026,Card,Cancelled
8685,474,20-01-2026,COD,Cancelled
8686,712,14-03-2025,UPI,Returned
8687,982,28-06-2024,Card,Returned
8688,134,29-10-2025,UPI,Shipped
8689,883,01-07-2025,Card,Shipped
8690,512,05-01-2025,Card,Delivered
8691,969,13-06-2024,COD,Shipped
8692,504,12-01-2026,COD,Delivered
8693,234,21-12-2025,UPI,Shipped
8694,25,06-12-2025,UPI,Delivered
8695,552,17-08-2024,COD,Returned
8696,121,16-05-2025,COD,Shipped
8697,120,25-02-2026,COD,Cancelled
8698,532,21-10-2025,Net Banking,Delivered
8699,101,01-02-2026,COD,Shipped
8700,117,13-08-2024,UPI,Shipped
8701,815,08-11-2025,Card,Shipped
8702,854,01-01-2026,Card,Delivered
8703,449,18-01-2025,COD,Shipped
8704,629,02-03-2026,Card,Shipped
8705,633,22-10-2024,Net Banking,Cancelled
8706,5,19-04-2025,Net Banking,Cancelled
8707,592,03-12-2025,Net Banking,Delivered
8708,565,31-03-2025,UPI,Returned
8709,971,29-04-2026,UPI,Returned
8710,445,04-04-2025,COD,Cancelled
8711,67,05-08-2024,UPI,Shipped
8712,17,13-01-2026,Card,Delivered
8713,534,28-04-2025,UPI,Shipped
8714,72,25-02-2026,COD,Shipped
8715,715,29-03-2026,UPI,Delivered
8716,569,20-12-2025,Card,Returned
8717,259,27-07-2025,UPI,Delivered
8718,834,05-01-2026,UPI,Delivered
8719,778,29-07-2025,UPI,Shipped
8720,82,05-04-2026,Net Banking,Returned
8721,747,17-03-2025,Net Banking,Delivered
8722,570,06-08-2025,COD,Shipped
8723,216,09-11-2024,Net Banking,Returned
8724,243,18-07-2025,Card,Shipped
8725,612,06-09-2024,COD,Cancelled
8726,242,11-11-2025,COD,Delivered
8727,835,17-09-2024,UPI,Cancelled
8728,784,14-01-2025,COD,Cancelled
8729,569,14-10-2025,UPI,Delivered
8730,372,10-05-2025,UPI,Shipped
8731,951,31-03-2026,UPI,Returned
8732,540,02-07-2025,Net Banking,Returned
8733,397,28-08-2024,Net Banking,Shipped
8734,557,11-07-2024,UPI,Delivered
8735,175,06-11-2024,UPI,Shipped
8736,492,15-11-2024,COD,Returned
8737,898,27-06-2025,Card,Returned
8738,427,13-01-2025,UPI,Shipped
8739,444,25-05-2025,Card,Shipped
8740,649,26-08-2024,UPI,Delivered
8741,476,08-01-2026,Card,Shipped
8742,478,14-05-2025,UPI,Delivered
8743,114,14-06-2025,COD,Cancelled
8744,247,13-12-2025,COD,Cancelled
8745,865,23-06-2025,Card,Shipped
8746,37,27-11-2024,COD,Delivered
8747,124,24-06-2025,Card,Shipped
8748,673,31-03-2025,UPI,Returned
8749,909,18-08-2025,COD,Cancelled
8750,741,28-10-2024,Net Banking,Returned
8751,611,23-04-2025,Card,Returned
8752,228,08-05-2025,Card,Delivered
8753,20,06-02-2026,UPI,Shipped
8754,411,09-06-2025,Net Banking,Cancelled
8755,56,24-01-2026,COD,Shipped
8756,998,22-09-2024,Card,Shipped
8757,694,16-11-2025,Card,Shipped
8758,269,02-09-2024,UPI,Cancelled
8759,829,18-07-2025,Net Banking,Returned
8760,955,08-05-2025,Card,Returned
8761,684,05-01-2026,Card,Returned
8762,367,16-10-2024,Net Banking,Returned
8763,938,01-08-2024,COD,Shipped
8764,256,06-03-2025,COD,Cancelled
8765,118,21-03-2025,UPI,Delivered
8766,124,08-11-2025,COD,Shipped
8767,476,31-10-2025,Card,Shipped
8768,924,15-10-2025,UPI,Shipped
8769,544,03-08-2024,UPI,Cancelled
8770,44,26-05-2024,Card,Cancelled
8771,819,03-06-2025,COD,Cancelled
8772,712,26-08-2024,Net Banking,Delivered
8773,362,28-03-2026,UPI,Returned
8774,927,19-07-2025,COD,Delivered
8775,837,23-12-2024,UPI,Delivered
8776,299,15-06-2025,Net Banking,Cancelled
8777,351,13-02-2025,Card,Returned
8778,440,28-09-2025,Net Banking,Delivered
8779,794,22-06-2025,Card,Cancelled
8780,472,08-01-2026,COD,Cancelled
8781,360,03-12-2024,Card,Delivered
8782,381,31-03-2025,Card,Returned
8783,71,19-05-2026,Net Banking,Delivered
8784,219,12-07-2025,COD,Shipped
8785,269,02-08-2025,Card,Returned
8786,559,25-02-2025,Net Banking,Cancelled
8787,642,08-04-2026,UPI,Cancelled
8788,987,05-09-2024,UPI,Shipped
8789,259,12-06-2024,COD,Delivered
8790,891,20-02-2026,Net Banking,Shipped
8791,561,26-10-2025,Card,Delivered
8792,97,04-04-2026,UPI,Cancelled
8793,825,26-04-2026,Net Banking,Delivered
8794,379,29-07-2024,UPI,Delivered
8795,186,28-05-2025,Net Banking,Returned
8796,707,27-12-2024,COD,Cancelled
8797,190,23-10-2025,UPI,Cancelled
8798,846,23-01-2026,Card,Cancelled
8799,341,13-02-2026,Card,Returned
8800,194,06-09-2024,Card,Returned
8801,698,07-01-2026,Net Banking,Shipped
8802,159,07-05-2026,Card,Shipped
8803,271,02-10-2024,Card,Delivered
8804,619,11-05-2026,UPI,Shipped
8805,631,04-04-2026,UPI,Shipped
8806,615,15-06-2024,COD,Cancelled
8807,640,16-05-2026,UPI,Cancelled
8808,679,27-01-2025,COD,Cancelled
8809,941,28-02-2026,COD,Returned
8810,427,30-12-2025,Card,Returned
8811,701,11-12-2025,Net Banking,Cancelled
8812,38,13-05-2025,COD,Cancelled
8813,637,24-02-2025,COD,Returned
8814,773,19-04-2025,Net Banking,Cancelled
8815,87,26-02-2025,Card,Returned
8816,404,09-12-2024,COD,Shipped
8817,355,24-04-2026,UPI,Delivered
8818,98,29-12-2025,COD,Shipped
8819,910,26-12-2025,UPI,Delivered
8820,600,10-10-2025,UPI,Shipped
8821,600,29-11-2024,Card,Delivered
8822,25,12-07-2024,Card,Delivered
8823,906,27-05-2024,Net Banking,Shipped
8824,674,06-07-2024,UPI,Returned
8825,656,07-03-2026,UPI,Returned
8826,536,27-12-2025,Card,Cancelled
8827,852,04-03-2026,COD,Delivered
8828,376,23-09-2024,COD,Delivered
8829,870,11-10-2025,COD,Shipped
8830,656,30-08-2025,UPI,Shipped
8831,998,21-06-2025,Net Banking,Shipped
8832,478,30-10-2025,Net Banking,Shipped
8833,344,01-01-2026,UPI,Shipped
8834,84,24-06-2025,Net Banking,Delivered
8835,998,17-06-2024,Net Banking,Returned
8836,944,19-07-2024,Net Banking,Delivered
8837,225,23-02-2025,Net Banking,Cancelled
8838,75,05-08-2024,Net Banking,Shipped
8839,962,29-01-2026,COD,Returned
8840,732,19-12-2024,UPI,Returned
8841,598,20-03-2025,Net Banking,Shipped
8842,74,13-03-2026,Card,Shipped
8843,600,18-06-2025,Net Banking,Delivered
8844,179,09-09-2025,COD,Returned
8845,901,12-10-2025,UPI,Delivered
8846,668,21-11-2024,Net Banking,Returned
8847,18,31-10-2024,Card,Delivered
8848,383,16-02-2026,Card,Cancelled
8849,755,08-11-2024,UPI,Returned
8850,195,21-01-2026,COD,Shipped
8851,45,20-01-2026,Net Banking,Shipped
8852,259,28-10-2025,Card,Delivered
8853,214,13-10-2025,Net Banking,Cancelled
8854,881,11-12-2024,UPI,Shipped
8855,927,24-02-2026,UPI,Cancelled
8856,832,19-07-2024,Card,Cancelled
8857,189,07-05-2026,Card,Cancelled
8858,807,20-04-2026,Net Banking,Cancelled
8859,911,05-09-2024,UPI,Cancelled
8860,281,08-01-2025,UPI,Delivered
8861,162,04-06-2024,UPI,Shipped
8862,748,07-02-2025,COD,Cancelled
8863,386,08-07-2025,UPI,Returned
8864,160,09-09-2025,Card,Cancelled
8865,698,17-07-2025,UPI,Returned
8866,567,14-01-2025,COD,Shipped
8867,658,17-05-2026,Card,Shipped
8868,455,30-06-2025,UPI,Returned
8869,612,24-03-2025,Card,Shipped
8870,998,14-10-2024,COD,Cancelled
8871,199,27-04-2026,UPI,Delivered
8872,157,26-05-2026,Card,Delivered
8873,437,29-03-2025,Net Banking,Returned
8874,270,26-06-2024,UPI,Delivered
8875,250,25-05-2026,Net Banking,Returned
8876,950,12-04-2025,UPI,Delivered
8877,55,17-02-2026,UPI,Shipped
8878,645,08-03-2026,UPI,Shipped
8879,472,25-03-2025,Net Banking,Shipped
8880,376,01-01-2026,UPI,Cancelled
8881,473,01-07-2025,Net Banking,Cancelled
8882,307,22-12-2024,Net Banking,Returned
8883,82,03-02-2026,Net Banking,Returned
8884,866,22-05-2026,COD,Delivered
8885,133,19-03-2025,UPI,Returned
8886,320,29-04-2026,Card,Returned
8887,269,21-05-2026,COD,Returned
8888,479,01-10-2024,Card,Shipped
8889,724,06-09-2025,COD,Returned
8890,461,26-10-2024,UPI,Shipped
8891,995,07-10-2024,Card,Cancelled
8892,453,25-04-2025,COD,Shipped
8893,122,13-08-2025,COD,Shipped
8894,944,08-11-2024,Net Banking,Delivered
8895,656,08-04-2026,COD,Shipped
8896,97,23-06-2025,UPI,Returned
8897,509,15-12-2025,UPI,Delivered
8898,240,09-10-2025,UPI,Delivered
8899,413,06-08-2025,UPI,Shipped
8900,68,12-10-2024,Card,Delivered
8901,806,06-05-2025,Card,Shipped
8902,874,17-02-2025,Net Banking,Shipped
8903,117,03-09-2024,Net Banking,Shipped
8904,397,21-01-2025,Card,Delivered
8905,771,11-11-2025,Card,Delivered
8906,534,06-01-2025,UPI,Delivered
8907,222,19-09-2024,UPI,Returned
8908,797,15-08-2025,UPI,Cancelled
8909,5,12-06-2024,COD,Cancelled
8910,127,27-11-2024,Net Banking,Returned
8911,393,30-01-2025,COD,Shipped
8912,646,06-02-2026,Net Banking,Returned
8913,348,30-04-2025,Net Banking,Returned
8914,585,31-08-2025,Net Banking,Shipped
8915,719,15-05-2026,Card,Shipped
8916,750,06-04-2026,COD,Shipped
8917,209,03-09-2024,UPI,Cancelled
8918,719,27-10-2024,Card,Cancelled
8919,606,07-10-2025,Card,Delivered
8920,654,23-08-2025,COD,Returned
8921,574,14-12-2025,Card,Returned
8922,910,25-07-2024,COD,Delivered
8923,645,01-11-2025,Net Banking,Delivered
8924,64,07-10-2024,COD,Returned
8925,753,03-09-2024,Net Banking,Cancelled
8926,247,08-07-2025,COD,Cancelled
8927,615,04-11-2025,Card,Shipped
8928,954,17-02-2026,UPI,Cancelled
8929,819,24-02-2026,Card,Returned
8930,923,10-12-2024,UPI,Cancelled
8931,433,14-09-2025,UPI,Delivered
8932,258,29-10-2024,Card,Returned
8933,500,06-11-2024,Net Banking,Returned
8934,211,06-02-2025,Net Banking,Cancelled
8935,682,09-09-2025,UPI,Cancelled
8936,147,21-01-2025,COD,Delivered
8937,601,09-07-2024,UPI,Returned
8938,436,13-05-2025,COD,Returned
8939,726,23-01-2026,COD,Delivered
8940,744,21-09-2024,UPI,Delivered
8941,661,24-06-2025,Net Banking,Returned
8942,908,01-10-2025,Net Banking,Delivered
8943,485,15-12-2024,Card,Delivered
8944,875,13-03-2026,UPI,Shipped
8945,418,10-02-2026,Card,Delivered
8946,746,27-05-2025,Net Banking,Returned
8947,83,17-04-2025,Card,Returned
8948,371,24-07-2025,COD,Returned
8949,614,30-01-2025,UPI,Cancelled
8950,939,08-05-2025,UPI,Cancelled
8951,910,27-09-2024,COD,Delivered
8952,203,30-05-2024,Card,Shipped
8953,208,15-09-2024,Card,Shipped
8954,403,28-08-2025,Card,Shipped
8955,284,17-04-2025,Net Banking,Delivered
8956,836,24-05-2025,COD,Delivered
8957,166,16-02-2026,UPI,Cancelled
8958,185,13-03-2026,COD,Returned
8959,725,27-05-2024,Card,Shipped
8960,162,13-05-2026,COD,Shipped
8961,530,04-12-2024,COD,Shipped
8962,492,14-11-2024,Net Banking,Shipped
8963,914,25-08-2024,Net Banking,Delivered
8964,30,03-01-2026,Card,Shipped
8965,140,13-02-2025,COD,Shipped
8966,404,02-08-2025,Net Banking,Cancelled
8967,89,17-08-2024,Card,Delivered
8968,452,23-06-2024,COD,Delivered
8969,242,12-12-2025,UPI,Cancelled
8970,26,18-03-2026,Net Banking,Shipped
8971,713,30-07-2024,Card,Shipped
8972,739,24-10-2025,COD,Returned
8973,448,14-06-2025,Card,Delivered
8974,709,31-05-2025,UPI,Delivered
8975,363,04-02-2026,Card,Returned
8976,522,16-09-2025,Card,Returned
8977,622,14-04-2025,UPI,Cancelled
8978,479,19-08-2025,COD,Returned
8979,235,09-03-2026,COD,Returned
8980,463,14-09-2025,COD,Cancelled
8981,604,01-06-2024,COD,Delivered
8982,497,15-01-2026,COD,Delivered
8983,614,19-03-2026,UPI,Cancelled
8984,247,16-11-2025,UPI,Delivered
8985,234,17-01-2025,Card,Shipped
8986,755,13-09-2025,UPI,Delivered
8987,872,02-04-2025,UPI,Returned
8988,149,02-10-2025,COD,Returned
8989,361,27-07-2024,Card,Cancelled
8990,504,03-05-2025,UPI,Returned
8991,886,22-07-2024,UPI,Delivered
8992,865,10-01-2026,COD,Returned
8993,207,21-11-2025,Card,Delivered
